source_path,result_run_id,condition_id,agent_a_type,agent_b_model,agent_b_size,scenario_key,persona_key,speech_pattern_key,tts_engine,asr_engine,asr_search_width,task_success,route_valid,route_reaches_goal,outcome_band,outcome_rank
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_205838_b-n0001,20260710_205838_b-n0001,C-CEE-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-a3a99769a8-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,crowded_event_exit,crowd_averse_rider,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_205937_b-n0001,20260710_205937_b-n0001,C-MPCC-DST-SC-PIP-VOS-Q05-DEFAU-SML-I0-908c9fcae7-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_210239_b-n0001,20260710_210239_b-n0001,C-MT-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-edb939663a-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,midday_transfer,crowd_averse_rider,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_210438_b-n0001,20260710_210438_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-cfc511dd64-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,risk_averse_novice,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_210908_b-n0001,20260710_210908_b-n0001,C-MPCC-FC-SC-PIP-VOS-Q05-DEFAU-SML-I0-1038766933-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_210939_b-n0001,20260710_210939_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_211109_b-n0001,20260710_211109_b-n0001,C-MT-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-edb939663a-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,midday_transfer,crowd_averse_rider,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_211239_b-n0001,20260710_211239_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-cfc511dd64-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,risk_averse_novice,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_211810_b-n0001,20260710_211810_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_211810_b-n0001_02,20260710_211810_b-n0001_02,C-MPCC-FC-SC-PIP-VOS-Q05-DEFAU-SML-I0-1038766933-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_212140_b-n0001,20260710_212140_b-n0001,C-MT-DST-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-08d29dbdc9-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,midday_transfer,delay_sensitive_traveler,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_212210_b-n0001,20260710_212210_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-ab739416d1-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,crowd_averse_rider,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_212442_b-n0001,20260710_212442_b-n0001,C-MPCC-RAN-MC-PIP-VOS-Q05-DEFAU-SML-I0-519407020e-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,risk_averse_novice,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_213012_b-n0001,20260710_213012_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_213012_b-n0001_02,20260710_213012_b-n0001_02,C-MT-DST-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-08d29dbdc9-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,midday_transfer,delay_sensitive_traveler,hesitant,piper,vosk,6,False,True,False,semi_successful,0.5
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_213112_b-n0001,20260710_213112_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-ab739416d1-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,crowd_averse_rider,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_213212_b-n0001,20260710_213212_b-n0001,C-MPCC-RAN-MC-PIP-VOS-Q05-DEFAU-SML-I0-519407020e-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,risk_averse_novice,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_213643_b-n0001,20260710_213643_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_213913_b-n0001,20260710_213913_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_214113_b-n0001,20260710_214113_b-n0001,C-MPCC-CAR-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-a8ae7ee0bb-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,crowd_averse_rider,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_214214_b-n0001,20260710_214214_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-8239d86af1-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,risk_averse_novice,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_214514_b-n0001,20260710_214514_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_215015_b-n0001,20260710_215015_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_215015_b-n0001_02,20260710_215015_b-n0001_02,C-MPCC-CAR-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-a8ae7ee0bb-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,crowd_averse_rider,hesitant,piper,vosk,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_215015_b-n0001_03,20260710_215015_b-n0001_03,C-MPCC-RAN-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-8239d86af1-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,risk_averse_novice,hesitant,piper,vosk,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_215616_b-n0001,20260710_215616_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_215746_b-n0001,20260710_215746_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_220447_b-n0001,20260710_220447_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_220717_b-n0001,20260710_220717_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_221448_b-n0001,20260710_221448_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_221548_b-n0001,20260710_221548_b-n0001,C-MT-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-c2cafe72f4-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,midday_transfer,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_222449_b-n0001,20260710_222449_b-n0001,C-MT-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-c2cafe72f4-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,midday_transfer,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_222519_b-n0001,20260710_222519_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_223250_b-n0001,20260710_223250_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_223550_b-n0001,20260710_223550_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-df5a8421b8-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_224322_b-n0001,20260710_224322_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_224351_b-n0001,20260710_224351_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-df5a8421b8-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_225222_b-n0001,20260710_225222_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_225453_b-n0001,20260710_225453_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_230224_b-n0001,20260710_230224_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_230354_b-n0001,20260710_230354_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_231056_b-n0001,20260710_231056_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_231525_b-n0001,20260710_231525_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260710_232430_b-n0001,20260710_232430_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-A,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260711_123222_b-n0001,20260711_123222_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-7f24258767-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-qwen2.5-0.5b\userlm\20260711_195856_b-n0001,20260711_195856_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-db6b076adf-T,userlm,Qwen/Qwen2.5-0.5B-Instruct,small,crowded_event_exit,delay_sensitive_traveler,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_220317_b-n0001,20260710_220317_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_220448_b-n0001,20260710_220448_b-n0001,C-MT-RAN-SC-PIP-VOS-TL1-DEFAU-SML-I0-c8e89e2ef3-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,risk_averse_novice,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_221318_b-n0001,20260710_221318_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,piper,vosk,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_221619_b-n0001,20260710_221619_b-n0001,C-MT-RAN-SC-PIP-VOS-TL1-DEFAU-SML-I0-c8e89e2ef3-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,risk_averse_novice,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_222620_b-n0001,20260710_222620_b-n0001,C-AC-CAR-MC-PIP-VOS-TL1-DEFAU-SML-I0-78add5c1e3-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,airport_connection,crowd_averse_rider,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_222749_b-n0001,20260710_222749_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-7fe516edf1-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_223621_b-n0001,20260710_223621_b-n0001,C-AC-CAR-MC-PIP-VOS-TL1-DEFAU-SML-I0-78add5c1e3-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,airport_connection,crowd_averse_rider,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_224022_b-n0001,20260710_224022_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-7fe516edf1-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,hesitant,piper,vosk,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_225553_b-n0001,20260710_225553_b-n0001,C-CEE-CAR-MC-PIP-VOS-TL1-DEFAU-SML-I0-7598ca5e95-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,crowded_event_exit,crowd_averse_rider,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_225623_b-n0001,20260710_225623_b-n0001,C-MT-FC-CLEAN-PIP-FWH-TL1-DEFAU-SML-I0-93c6f6f4ea-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,focused_commuter,clean,file,file,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_230555_b-n0001,20260710_230555_b-n0001,C-CEE-CAR-MC-PIP-VOS-TL1-DEFAU-SML-I0-7598ca5e95-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,crowded_event_exit,crowd_averse_rider,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_230625_b-n0001,20260710_230625_b-n0001,C-MT-FC-CLEAN-PIP-FWH-TL1-DEFAU-SML-I0-93c6f6f4ea-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,focused_commuter,clean,piper,faster_whisper,16,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_231726_b-n0001,20260710_231726_b-n0001,C-CEE-DST-HESIT-PIP-FWH-TL1-DEFAU-SML-I0-a135986670-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,crowded_event_exit,delay_sensitive_traveler,hesitant,file,file,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_232126_b-n0001,20260710_232126_b-n0001,C-MPCC-CAR-SC-PIP-VOS-TL1-DEFAU-SML-I0-f73e1ef96d-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,crowd_averse_rider,severe_channel,file,file,1,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_232126_b-n0001_02,20260710_232126_b-n0001_02,C-MT-CAR-MC-PIP-VOS-TL1-DEFAU-SML-I0-036c04f4bd-T,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,crowd_averse_rider,mostly_clean,file,file,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_232827_b-n0001,20260710_232827_b-n0001,C-CEE-DST-HESIT-PIP-FWH-TL1-DEFAU-SML-I0-a135986670-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,crowded_event_exit,delay_sensitive_traveler,hesitant,piper,faster_whisper,6,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_233127_b-n0001,20260710_233127_b-n0001,C-MT-CAR-MC-PIP-VOS-TL1-DEFAU-SML-I0-036c04f4bd-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,crowd_averse_rider,mostly_clean,piper,vosk,11,True,True,True,successful,1.0
C:\Users\sende\PycharmProjects\CoopNavigationSDS_fix\results\agent_b\userlm_transformers\01-small-tinyllama-1.1b\userlm\20260710_233429_b-n0001,20260710_233429_b-n0001,C-MPCC-CAR-SC-PIP-VOS-TL1-DEFAU-SML-I0-f73e1ef96d-A,userlm,TinyLlama/TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,crowd_averse_rider,severe_channel,piper,vosk,1,False,False,False,unsuccessful_dialogue,0.0
