source_run,source_path,condition_id,condition_state,run_type,pair_id,model_comparison_condition_key,scenario_key,persona_key,speech_pattern_key,speech_performance_band,agent_a_type,agent_a_audio_persona,agent_b_audio_persona,agent_b_model,agent_b_llm_size,agent_b_model_role,model_param_key,objective_mode,iteration,tts_engine,asr_engine,asr_beam_size,network_seed,transfer_tolerance,dialogue_stagnation_limit,outcome,task_success,stop_reason,route_valid,destination_reached,route_duration_min,duration_limit_min,optimal_duration_min,duration_gap_min,constraints_satisfied,constraints_total,candidates_compared,route_revisions,turn_count,runtime_sec,selected_route,optimal_route,source_event_file
20260713_211139_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211139_b-n0001,C-MPCC-AR-CLEAN-PIP-FWH-Q05-PAP-SML-I0-c2b9f8783f-T,not_started,text_only,P-c2b9f8783f,MC-f1e5a917b312,morning_peak_cross_city,accessibility_rider,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,77,,,,,,,,,,,,,,,,,,,,
20260713_211206_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211206_b-n0001,C-HA-CAR-SC-PIP-FWH-Q05-PAP-SML-I0-24f90b9993-A,not_started,audio_variant,P-24f90b9993,MC-8c242a51e1e0,hospital_appointment,crowd_averse_rider,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,77,,,,,,,,,,,,,,,,,,,,
20260713_211211_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211211_b-n0001,C-MPCC-AR-CLEAN-PIP-FWH-Q05-PAP-SML-I0-c2b9f8783f-A,not_started,audio_variant,P-c2b9f8783f,MC-8dc55b117690,morning_peak_cross_city,accessibility_rider,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,77,,,,,,,,,,,,,,,,,,,,
20260713_211236_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211236_b-n0001,C-HA-RAN-MC-PIP-FWH-Q05-PSS-SML-I0-e3851f368c-T,not_started,text_only,P-e3851f368c,MC-9efbf012d35f,hospital_appointment,risk_averse_novice,mostly_clean,nominal,userlm,neutral_caller,clear_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,11,42,,,,,,,,,,,,,,,,,,,,
20260713_211244_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211244_b-n0001,C-MT-CAR-SC-PIP-FWH-Q05-PCC-SML-I0-2e2d49000c-T,not_started,text_only,P-2e2d49000c,MC-6672f0df7fd4,midday_transfer,crowd_averse_rider,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,123,,,,,,,,,,,,,,,,,,,,
20260713_211311_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211311_b-n0001,C-HA-RAN-MC-PIP-FWH-Q05-PSS-SML-I0-e3851f368c-A,not_started,audio_variant,P-e3851f368c,MC-3385ab7b24bd,hospital_appointment,risk_averse_novice,mostly_clean,nominal,userlm,neutral_caller,clear_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,11,42,,,,,,,,,,,,,,,,,,,,
20260713_211315_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211315_b-n0001,C-MT-CAR-SC-PIP-FWH-Q05-PCC-SML-I0-2e2d49000c-A,not_started,audio_variant,P-2e2d49000c,MC-d7c5abaa37e2,midday_transfer,crowd_averse_rider,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,123,,,,,,,,,,,,,,,,,,,,
20260713_211342_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211342_b-n0001,C-HA-AR-CLEAN-PIP-FWH-Q05-PAD-SML-I0-61dabf8e16-T,not_started,text_only,P-61dabf8e16,MC-cc762269a000,hospital_appointment,accessibility_rider,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,
20260713_211343_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211343_b-n0001,C-AC-FC-SC-PIP-FWH-Q05-PCP-SML-I0-630b80e771-T,not_started,text_only,P-630b80e771,MC-15b6613f9e98,airport_connection,focused_commuter,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,77,,,,,,,,,,,,,,,,,,,,
20260713_211413_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211413_b-n0001,C-HA-AR-CLEAN-PIP-FWH-Q05-PAD-SML-I0-61dabf8e16-A,not_started,audio_variant,P-61dabf8e16,MC-28f657d99a40,hospital_appointment,accessibility_rider,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,
20260713_211414_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211414_b-n0001,C-AC-FC-SC-PIP-FWH-Q05-PCP-SML-I0-630b80e771-A,not_started,audio_variant,P-630b80e771,MC-2c377f7ada7d,airport_connection,focused_commuter,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,77,,,,,,,,,,,,,,,,,,,,
20260713_211445_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211445_b-n0001,C-MDE-FC-CLEAN-PIP-FWH-Q05-PCC-SML-I0-95b1434acc-T,not_started,text_only,P-95b1434acc,MC-48d46b26d8ab,multi_destination_errands,focused_commuter,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,
20260713_211446_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211446_b-n0001,C-AC-AR-HESIT-PIP-FWH-Q05-PCC-SML-I0-9beb947473-T,not_started,text_only,P-9beb947473,MC-d82836249e1d,airport_connection,accessibility_rider,hesitant,challenging,userlm,degraded_caller,degraded_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,77,,,,,,,,,,,,,,,,,,,,
20260713_211516_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211516_b-n0001,C-AC-AR-HESIT-PIP-FWH-Q05-PCC-SML-I0-9beb947473-A,not_started,audio_variant,P-9beb947473,MC-dbe956dd2cda,airport_connection,accessibility_rider,hesitant,challenging,userlm,degraded_caller,degraded_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,77,,,,,,,,,,,,,,,,,,,,
20260713_211517_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211517_b-n0001,C-MDE-FC-CLEAN-PIP-FWH-Q05-PCC-SML-I0-95b1434acc-A,not_started,audio_variant,P-95b1434acc,MC-49b7cc56e483,multi_destination_errands,focused_commuter,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,
20260713_211553_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211553_b-n0001,C-AC-MSER-HESIT-PIP-FWH-Q05-PCC-SML-I0-d2695cb6b1-T,not_started,text_only,P-d2695cb6b1,MC-23f2e097d5d4,airport_connection,multi_stop_errand_runner,hesitant,challenging,userlm,degraded_caller,degraded_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,77,,,,,,,,,,,,,,,,,,,,
20260713_211555_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211555_b-n0001,C-MDE-CAR-MC-PIP-FWH-Q05-PSS-SML-I0-943d5c5763-T,not_started,text_only,P-943d5c5763,MC-bddf9fa11bc6,multi_destination_errands,crowd_averse_rider,mostly_clean,nominal,userlm,neutral_caller,clear_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,11,77,,,,,,,,,,,,,,,,,,,,
20260713_211621_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211621_b-n0001,C-AC-MSER-HESIT-PIP-FWH-Q05-PCC-SML-I0-d2695cb6b1-A,not_started,audio_variant,P-d2695cb6b1,MC-e5e48eee7cf1,airport_connection,multi_stop_errand_runner,hesitant,challenging,userlm,degraded_caller,degraded_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,6,77,,,,,,,,,,,,,,,,,,,,
20260713_211625_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211625_b-n0001,C-MDE-CAR-MC-PIP-FWH-Q05-PSS-SML-I0-943d5c5763-A,not_started,audio_variant,P-943d5c5763,MC-90982f382205,multi_destination_errands,crowd_averse_rider,mostly_clean,nominal,userlm,neutral_caller,clear_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,11,77,,,,,,,,,,,,,,,,,,,,
20260713_211651_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211651_b-n0001,C-CEE-FC-MC-PIP-FWH-Q05-PAD-SML-I0-852fcc2d1e-T,not_started,text_only,P-852fcc2d1e,MC-a78e55001e50,crowded_event_exit,focused_commuter,mostly_clean,nominal,userlm,neutral_caller,clear_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,11,123,,,,,,,,,,,,,,,,,,,,
20260713_211656_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211656_b-n0001,C-MDE-RAN-SC-PIP-FWH-Q05-PTB-SML-I0-0de15cc24a-T,not_started,text_only,P-0de15cc24a,MC-b7e29735591b,multi_destination_errands,risk_averse_novice,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,42,,,,,,,,,,,,,,,,,,,,
20260713_211721_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211721_b-n0001,C-CEE-FC-MC-PIP-FWH-Q05-PAD-SML-I0-852fcc2d1e-A,not_started,audio_variant,P-852fcc2d1e,MC-146c7b7123c9,crowded_event_exit,focused_commuter,mostly_clean,nominal,userlm,neutral_caller,clear_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,11,123,,,,,,,,,,,,,,,,,,,,
20260713_211723_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211723_b-n0001,C-MDE-RAN-SC-PIP-FWH-Q05-PTB-SML-I0-0de15cc24a-A,not_started,audio_variant,P-0de15cc24a,MC-4ab078772adb,multi_destination_errands,risk_averse_novice,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,42,,,,,,,,,,,,,,,,,,,,
20260713_211750_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211750_b-n0001,C-CEE-CAR-CLEAN-PIP-FWH-Q05-PCP-SML-I0-ce6a86c4ee-T,not_started,text_only,P-ce6a86c4ee,MC-6391d75720a3,crowded_event_exit,crowd_averse_rider,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,
20260713_211753_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211753_b-n0001,C-MDE-AR-CLEAN-PIP-FWH-Q05-PCP-SML-I0-2125e22248-T,not_started,text_only,P-2125e22248,MC-7b70da74d8c2,multi_destination_errands,accessibility_rider,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,
20260713_211820_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211820_b-n0001,C-CEE-CAR-CLEAN-PIP-FWH-Q05-PCP-SML-I0-ce6a86c4ee-A,not_started,audio_variant,P-ce6a86c4ee,MC-d06eef707875,crowded_event_exit,crowd_averse_rider,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,temp0.7,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,
20260713_211824_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211824_b-n0001,C-MDE-AR-CLEAN-PIP-FWH-Q05-PCP-SML-I0-2125e22248-A,not_started,audio_variant,P-2125e22248,MC-a7cb8d939b91,multi_destination_errands,accessibility_rider,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,
20260713_211850_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211850_b-n0001,C-LE-CAR-SC-PIP-FWH-Q05-PTB-SML-I0-5fad1e9fa0-T,not_started,text_only,P-5fad1e9fa0,MC-5a4ce0dcb1cd,late_event,crowd_averse_rider,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,77,,,,,,,,,,,,,,,,,,,,
20260713_211855_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211855_b-n0001,C-MDE-MSER-CLEAN-PIP-FWH-Q05-PAD-SML-I0-d4454b4e89-T,not_started,text_only,P-d4454b4e89,MC-753c20a29fcc,multi_destination_errands,multi_stop_errand_runner,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,
20260713_211917_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211917_b-n0001,C-LE-CAR-SC-PIP-FWH-Q05-PTB-SML-I0-5fad1e9fa0-A,not_started,audio_variant,P-5fad1e9fa0,MC-83e6aa9e2468,late_event,crowd_averse_rider,severe_channel,floor,userlm,barely_understandable_caller,barely_understandable_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,1,77,,,,,,,,,,,,,,,,,,,,
20260713_211922_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_211922_b-n0001,C-MDE-MSER-CLEAN-PIP-FWH-Q05-PAD-SML-I0-d4454b4e89-A,not_started,audio_variant,P-d4454b4e89,MC-eb8857b0dcbb,multi_destination_errands,multi_stop_errand_runner,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,
20260713_213015_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_213015_b-n0001,C-AC-DST-CLEAN-PIP-FWH-Q05-PTB-SML-I0-006a1c9dfc-T,completed,text_only,P-006a1c9dfc,MC-90c267d06038,airport_connection,delay_sensitive_traveler,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,unsatisfied,False,turn_limit,True,True,37.0,49.0,33.0,4.0,2,2,3.0,0.0,8.0,499.15,"Bravo (T2) -> Alpha (T5 : Mike, Sierra, Yankee) -> Elm (T1 : Flint, Grove) -> Harbor","Bravo (T1 : Charlie) -> Delta (T6 : Juliett, Victor) -> Harbor",/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_213015_b-n0001/runtime_events.jsonl
20260713_214023_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_214023_b-n0001,C-AC-DST-CLEAN-PIP-FWH-Q05-PTB-SML-I0-006a1c9dfc-A,completed,audio_variant,P-006a1c9dfc,MC-c25838012ce4,airport_connection,delay_sensitive_traveler,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,unsatisfied,False,turn_limit,True,True,37.0,49.0,33.0,4.0,2,2,3.0,0.0,8.0,644.64,"Bravo (T2) -> Alpha (T5 : Mike, Sierra, Yankee) -> Elm (T1 : Flint, Grove) -> Harbor","Bravo (T1 : Charlie) -> Delta (T6 : Juliett, Victor) -> Harbor",/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_214023_b-n0001/runtime_events.jsonl
20260713_215324_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_215324_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-Q05-PAP-SML-I0-c2d6ed3ab3-T,not_started,text_only,P-c2d6ed3ab3,MC-583812e597af,crowded_event_exit,focused_commuter,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,
20260713_215402_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_215402_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-Q05-PAP-SML-I0-c2d6ed3ab3-A,not_started,audio_variant,P-c2d6ed3ab3,MC-32b180f226d3,crowded_event_exit,focused_commuter,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,
20260713_215439_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_215439_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-Q05-PTB-SML-I0-0020cce03c-T,not_started,text_only,P-0020cce03c,MC-583812e597af,crowded_event_exit,focused_commuter,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,
20260713_215515_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-qwen2.5-0.5b/userlm/20260713_215515_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-Q05-PTB-SML-I0-0020cce03c-A,not_started,audio_variant,P-0020cce03c,MC-32b180f226d3,crowded_event_exit,focused_commuter,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,Qwen2.5-0.5B-Instruct,small,pressure_small_qwen,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,,,,,,,,,,,,,,,,,,
20260713_114218_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-tinyllama-1.1b/userlm/20260713_114218_b-n0001,C-LE-MSER-CLEAN-PIP-FWH-TL1-PAD-SML-I0-8d949f396f-T,completed,text_only,P-8d949f396f,MC-8b8f51ff4a72,late_event,multi_stop_errand_runner,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,TinyLlama-1.1B-Chat-v1.0,small,pressure_small_baseline,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,satisfied,True,agent_a_closed,True,True,34.0,50.0,34.0,0.0,3,3,4.0,0.0,11.0,716.82,"Kilo (T1 : Juliett) -> India (M1 : Hotel, Golf, Foxtrot) -> Jasper","Kilo (B1 : Hotel, Golf) -> Foxtrot (M1) -> Jasper",/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-tinyllama-1.1b/userlm/20260713_114218_b-n0001/runtime_events.jsonl
20260713_114613_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-tinyllama-1.1b/userlm/20260713_114613_b-n0001,C-LE-MSER-CLEAN-PIP-FWH-TL1-PAD-SML-I0-8d949f396f-T,completed,text_only,P-8d949f396f,MC-8b8f51ff4a72,late_event,multi_stop_errand_runner,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,TinyLlama-1.1B-Chat-v1.0,small,pressure_small_baseline,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,satisfied,True,agent_a_closed,True,True,34.0,50.0,34.0,0.0,3,3,4.0,0.0,11.0,477.62,"Kilo (T1 : Juliett) -> India (M1 : Hotel, Golf, Foxtrot) -> Jasper","Kilo (B1 : Hotel, Golf) -> Foxtrot (M1) -> Jasper",/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-tinyllama-1.1b/userlm/20260713_114613_b-n0001/runtime_events.jsonl
20260713_115713_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-tinyllama-1.1b/userlm/20260713_115713_b-n0001,C-LE-MSER-CLEAN-PIP-FWH-TL1-PAD-SML-I0-8d949f396f-A,completed,audio_variant,P-8d949f396f,MC-89cbc30ccd79,late_event,multi_stop_errand_runner,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,TinyLlama-1.1B-Chat-v1.0,small,pressure_small_baseline,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,unsatisfied,False,turn_limit,True,True,34.0,50.0,34.0,0.0,3,3,4.0,0.0,12.0,381.37,"Kilo (B1 : Hotel, Golf) -> Foxtrot (M1) -> Jasper","Kilo (B1 : Hotel, Golf) -> Foxtrot (M1) -> Jasper",/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-tinyllama-1.1b/userlm/20260713_115713_b-n0001/runtime_events.jsonl
20260713_115747_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-tinyllama-1.1b/userlm/20260713_115747_b-n0001,C-LE-MSER-CLEAN-PIP-FWH-TL1-PAD-SML-I0-8d949f396f-A,completed,audio_variant,P-8d949f396f,MC-89cbc30ccd79,late_event,multi_stop_errand_runner,clean,ceiling,userlm,high_clarity_caller,high_clarity_operator,TinyLlama-1.1B-Chat-v1.0,small,pressure_small_baseline,greedy,shortest_valid_route_with_constraints,0,piper,faster_whisper,16,42,,,satisfied,True,agent_a_closed,True,True,34.0,50.0,34.0,0.0,3,3,4.0,0.0,11.0,557.08,"Kilo (B1 : Hotel, Golf) -> Foxtrot (M1) -> Jasper","Kilo (B1 : Hotel, Golf) -> Foxtrot (M1) -> Jasper",/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/01-small-tinyllama-1.1b/userlm/20260713_115747_b-n0001/runtime_events.jsonl
