job_name,job_path,job_group,coverage_strategy,result_group,generated_sequence,valid_sequence,stage_viable,invalid_stage_count,invalid_stages,valid_stage_count,total_stage_count,condition_id,pair_id,run_type,agent_a_type,agent_b_plugin,agent_b_model,agent_b_llm_size,agent_b_model_slot,agent_b_model_role,matrix_family,model_profile,model_provider,test_case_key,scenario_key,start_station,destination_station,start_time_min,persona_key,agent_a_audio_persona,agent_b_audio_persona,speech_pattern_key,configured_tts_engine,effective_tts_engine,configured_asr_engine,effective_asr_engine,asr_beam_size,network_seed,speech_performance_band,speech_performance_rank,model_param_key,objective_mode,iteration,dialogue_stagnation_limit,transfer_tolerance,channel_noise_snr_db,channel_gain_db,channel_clip_threshold,channel_dropout_rate,parameter_values_json
transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/tinyllama,55,45,True,0,,4,4,C-MPCC-RAN-HESIT-PIP-VOS-GG22I-DEFAU-MED-I0-6af0b21d9d-T,P-6af0b21d9d,text_only,tinyllama,llm,google/gemma-2-2b-it,medium,medium3,gemma_family_contrast,transformers_agent_b_speech_grid_v1,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,risk_averse_novice,degraded_caller,degraded_operator,hesitant,piper,file,vosk,file,6,42,challenging,1,greedy,shortest_valid_route_with_constraints,0,2,1,15.0,-6.0,0.7,0.04,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_family_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 6, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.92, ""channel_clip_threshold"": 0.7, ""channel_dropout_rate"": 0.04, ""channel_gain_db"": -6.0, ""channel_noise_snr_db"": 15.0, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 16.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""challenging"", ""speech_performance_profile_key"": ""challenging"", ""speech_performance_rank"": 1, ""transfer_tolerance"": 1}"
transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/tinyllama,56,46,True,0,,4,4,C-MPCC-RAN-HESIT-PIP-VOS-GG22I-DEFAU-MED-I0-6af0b21d9d-A,P-6af0b21d9d,audio_variant,tinyllama,llm,google/gemma-2-2b-it,medium,medium3,gemma_family_contrast,transformers_agent_b_speech_grid_v1,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,risk_averse_novice,degraded_caller,degraded_operator,hesitant,piper,piper,vosk,vosk,6,42,challenging,1,greedy,shortest_valid_route_with_constraints,0,2,1,15.0,-6.0,0.7,0.04,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_family_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 6, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.92, ""channel_clip_threshold"": 0.7, ""channel_dropout_rate"": 0.04, ""channel_gain_db"": -6.0, ""channel_noise_snr_db"": 15.0, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 16.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""challenging"", ""speech_performance_profile_key"": ""challenging"", ""speech_performance_rank"": 1, ""transfer_tolerance"": 1}"
transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/tinyllama,57,47,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-fdf22451f8-T,P-fdf22451f8,text_only,tinyllama,llm,google/gemma-2-2b-it,medium,medium3,gemma_family_contrast,transformers_agent_b_speech_grid_v1,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_family_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/tinyllama,58,48,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-fdf22451f8-A,P-fdf22451f8,audio_variant,tinyllama,llm,google/gemma-2-2b-it,medium,medium3,gemma_family_contrast,transformers_agent_b_speech_grid_v1,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_family_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/tinyllama,59,49,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-fdf22451f8-T,P-fdf22451f8,text_only,tinyllama,llm,google/gemma-2-2b-it,medium,medium3,gemma_family_contrast,transformers_agent_b_speech_grid_v1,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_family_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/tinyllama,60,50,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-fdf22451f8-A,P-fdf22451f8,audio_variant,tinyllama,llm,google/gemma-2-2b-it,medium,medium3,gemma_family_contrast,transformers_agent_b_speech_grid_v1,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_family_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/tinyllama,61,51,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-fdf22451f8-T,P-fdf22451f8,text_only,tinyllama,llm,google/gemma-2-2b-it,medium,medium3,gemma_family_contrast,transformers_agent_b_speech_grid_v1,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_family_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/tinyllama,62,52,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-fdf22451f8-A,P-fdf22451f8,audio_variant,tinyllama,llm,google/gemma-2-2b-it,medium,medium3,gemma_family_contrast,transformers_agent_b_speech_grid_v1,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_family_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/tinyllama,63,53,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-fdf22451f8-T,P-fdf22451f8,text_only,tinyllama,llm,google/gemma-2-2b-it,medium,medium3,gemma_family_contrast,transformers_agent_b_speech_grid_v1,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_family_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/tinyllama,64,54,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-fdf22451f8-A,P-fdf22451f8,audio_variant,tinyllama,llm,google/gemma-2-2b-it,medium,medium3,gemma_family_contrast,transformers_agent_b_speech_grid_v1,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_family_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/tinyllama,65,55,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-fdf22451f8-T,P-fdf22451f8,text_only,tinyllama,llm,google/gemma-2-2b-it,medium,medium3,gemma_family_contrast,transformers_agent_b_speech_grid_v1,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_family_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/tinyllama,66,56,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-fdf22451f8-A,P-fdf22451f8,audio_variant,tinyllama,llm,google/gemma-2-2b-it,medium,medium3,gemma_family_contrast,transformers_agent_b_speech_grid_v1,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_family_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/tinyllama,67,57,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-fdf22451f8-T,P-fdf22451f8,text_only,tinyllama,llm,google/gemma-2-2b-it,medium,medium3,gemma_family_contrast,transformers_agent_b_speech_grid_v1,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,file,vosk,file,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_family_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
transformers_medium_gemma2_2b,C:\Users\sende\PycharmProjects\MiniLlama\jobs\agent_b_llm\transformers_speech_grid\medium\03-gemma2-2b.job,medium,pairwise,02-medium-gemma2-2b/tinyllama,68,58,True,0,,4,4,C-MPCC-FC-CLEAN-PIP-VOS-GG22I-DEFAU-MED-I0-fdf22451f8-A,P-fdf22451f8,audio_variant,tinyllama,llm,google/gemma-2-2b-it,medium,medium3,gemma_family_contrast,transformers_agent_b_speech_grid_v1,gemma2_2b_it_transformers,transformers,morning_peak_cross_city,morning_peak_cross_city,Bravo,Harbor,487,focused_commuter,high_clarity_caller,high_clarity_operator,clean,piper,piper,vosk,vosk,16,42,ceiling,3,greedy,shortest_valid_route_with_constraints,0,2,1,,0.0,1.0,0.0,"{""agent_a_custom_audio"": false, ""agent_b_custom_audio"": false, ""agent_b_llm_size"": ""medium"", ""agent_b_model_role"": ""gemma_family_contrast"", ""agent_b_model_slot"": ""medium3"", ""asr_beam_size"": 16, ""asr_domain_normalization_enabled"": true, ""asr_domain_similarity_threshold"": 0.8, ""channel_clip_threshold"": 1.0, ""channel_dropout_rate"": 0.0, ""channel_gain_db"": 0.0, ""channel_noise_snr_db"": null, ""dialogue_stagnation_limit"": 2, ""experiment_platform"": ""linux"", ""matrix_family"": ""transformers_agent_b_speech_grid_v1"", ""max_utterance_sec"": 30.0, ""network_seed"": 42, ""profile_key"": ""default"", ""speech_performance_band"": ""ceiling"", ""speech_performance_profile_key"": ""ceiling"", ""speech_performance_rank"": 3, ""transfer_tolerance"": 1}"
