source_run,condition_id,model_comparison_condition_key,condition_state,agent_a_type,agent_b_model,agent_b_llm_size,tts_engine,asr_engine,run_type,scenario_key,persona_key,speech_pattern_key,agent_a_audio_persona,agent_b_audio_persona,phase_order,phase,observation_count,total_processing_sec,mean_processing_sec,maximum_processing_sec,pipeline_success_rate,error_count,misinterpreted_token_count,correction_count,valid_route_parse_rate,candidate_count,evidence_source
20260714_030243_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-f23f563228-T,MC-d53b46b1d73d,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,9,211.632603,23.514733666666665,31.012774,,,,,,,runtime event telemetry; no retrospective substitution
20260714_033727_b-n0001,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-28b0818114-T,MC-702b4413a296,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,midday_transfer,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,5,dialogue_management,5,0.010178,0.0020356,0.003066,,,,,,4,runtime event telemetry; no retrospective substitution
20260714_033727_b-n0001,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-28b0818114-T,MC-702b4413a296,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,midday_transfer,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,6,speech_pipeline,11,9.405967,0.8550879090909091,1.331623,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_034318_b-n0001,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-28b0818114-A,MC-d049cf42f86f,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,midday_transfer,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,1,natural_language_generation,9,0.043255,0.004806111111111112,0.02273,,,,,,,runtime event telemetry; no retrospective substitution
20260714_034318_b-n0001,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-28b0818114-A,MC-d049cf42f86f,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,midday_transfer,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,2,text_to_speech,9,55.062477,6.118053,12.21482,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_034318_b-n0001,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-28b0818114-A,MC-d049cf42f86f,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,midday_transfer,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,3,automatic_speech_recognition,9,12.617882999999999,1.4019869999999999,2.690361,1.0,0,27,0,,,runtime event telemetry; no retrospective substitution
20260714_034318_b-n0001,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-28b0818114-A,MC-d049cf42f86f,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,midday_transfer,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,4,natural_language_understanding,4,0.0014420000000000001,0.00036050000000000003,0.000519,,,,,0.0,,runtime event telemetry; no retrospective substitution
20260714_034318_b-n0001,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-28b0818114-A,MC-d049cf42f86f,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,midday_transfer,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,5,dialogue_management,4,0.000368,9.2e-05,9.5e-05,,,,,,0,runtime event telemetry; no retrospective substitution
20260714_034318_b-n0001,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-28b0818114-A,MC-d049cf42f86f,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,midday_transfer,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,6,speech_pipeline,9,82.80189899999999,9.200211,17.321993,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_034435_b-n0001,C-AC-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-fa0fc84308-T,MC-caa96b93afcb,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,airport_connection,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,1,natural_language_generation,9,173.22993,19.24777,24.973915,,,,,,,runtime event telemetry; no retrospective substitution
20260714_034435_b-n0001,C-AC-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-fa0fc84308-T,MC-caa96b93afcb,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,airport_connection,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,2,text_to_speech,9,6.390013,0.7100014444444445,1.090367,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_034435_b-n0001,C-AC-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-fa0fc84308-T,MC-caa96b93afcb,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,airport_connection,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,3,automatic_speech_recognition,9,0.169096,0.018788444444444444,0.026098,1.0,0,0,0,,,runtime event telemetry; no retrospective substitution
20260714_034435_b-n0001,C-AC-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-fa0fc84308-T,MC-caa96b93afcb,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,airport_connection,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,4,natural_language_understanding,4,0.006823,0.00170575,0.002311,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260714_034435_b-n0001,C-AC-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-fa0fc84308-T,MC-caa96b93afcb,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,airport_connection,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,5,dialogue_management,4,0.022785,0.00569625,0.006057,,,,,,4,runtime event telemetry; no retrospective substitution
20260714_034435_b-n0001,C-AC-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-fa0fc84308-T,MC-caa96b93afcb,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,airport_connection,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,6,speech_pipeline,9,6.562414,0.7291571111111111,1.112157,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_034645_b-n0001,C-AC-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-fa0fc84308-A,MC-46a8526cf133,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,airport_connection,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,1,natural_language_generation,17,261.115208,15.35971811764706,28.266474,,,,,,,runtime event telemetry; no retrospective substitution
20260714_034645_b-n0001,C-AC-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-fa0fc84308-A,MC-46a8526cf133,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,airport_connection,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,2,text_to_speech,17,113.335426,6.666789764705882,12.05498,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_034645_b-n0001,C-AC-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-fa0fc84308-A,MC-46a8526cf133,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,airport_connection,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,3,automatic_speech_recognition,17,17.783235,1.0460726470588235,1.770244,1.0,0,40,8,,,runtime event telemetry; no retrospective substitution
20260714_034645_b-n0001,C-AC-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-fa0fc84308-A,MC-46a8526cf133,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,airport_connection,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,4,natural_language_understanding,8,0.024986,0.00312325,0.009509,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260714_034645_b-n0001,C-AC-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-fa0fc84308-A,MC-46a8526cf133,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,airport_connection,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,5,dialogue_management,8,0.029857,0.003732125,0.008566,,,,,,6,runtime event telemetry; no retrospective substitution
20260714_034645_b-n0001,C-AC-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-fa0fc84308-A,MC-46a8526cf133,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,airport_connection,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,6,speech_pipeline,17,163.44109699999998,9.614182176470587,15.928842,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_035217_b-n0001,C-CEE-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-5de326d3b6-T,MC-dce3ef46b664,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,crowded_event_exit,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,1,natural_language_generation,9,175.085927,19.45399188888889,25.468196,,,,,,,runtime event telemetry; no retrospective substitution
20260714_035217_b-n0001,C-CEE-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-5de326d3b6-T,MC-dce3ef46b664,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,crowded_event_exit,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,2,text_to_speech,9,6.790718,0.7545242222222223,1.117386,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_035217_b-n0001,C-CEE-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-5de326d3b6-T,MC-dce3ef46b664,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,crowded_event_exit,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,3,automatic_speech_recognition,9,0.176102,0.01956688888888889,0.027664,1.0,0,0,0,,,runtime event telemetry; no retrospective substitution
20260714_035217_b-n0001,C-CEE-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-5de326d3b6-T,MC-dce3ef46b664,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,crowded_event_exit,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,4,natural_language_understanding,4,0.010845,0.00271125,0.004587,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260714_035217_b-n0001,C-CEE-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-5de326d3b6-T,MC-dce3ef46b664,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,crowded_event_exit,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,5,dialogue_management,4,0.013566,0.0033915,0.004047,,,,,,4,runtime event telemetry; no retrospective substitution
20260714_035217_b-n0001,C-CEE-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-5de326d3b6-T,MC-dce3ef46b664,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,crowded_event_exit,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,6,speech_pipeline,9,6.970143,0.7744603333333333,1.143043,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_035645_b-n0001,C-CEE-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-5de326d3b6-A,MC-e095d02b6a5e,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,crowded_event_exit,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,1,natural_language_generation,13,217.428194,16.72524569230769,27.794293,,,,,,,runtime event telemetry; no retrospective substitution
20260714_035645_b-n0001,C-CEE-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-5de326d3b6-A,MC-e095d02b6a5e,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,crowded_event_exit,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,2,text_to_speech,13,88.34556500000001,6.795812692307693,10.040129,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_035645_b-n0001,C-CEE-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-5de326d3b6-A,MC-e095d02b6a5e,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,crowded_event_exit,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,3,automatic_speech_recognition,13,12.798794000000001,0.9845226153846155,1.497605,1.0,0,36,4,,,runtime event telemetry; no retrospective substitution
20260714_035645_b-n0001,C-CEE-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-5de326d3b6-A,MC-e095d02b6a5e,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,crowded_event_exit,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,4,natural_language_understanding,6,0.022953,0.0038255000000000003,0.006829,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260714_035645_b-n0001,C-CEE-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-5de326d3b6-A,MC-e095d02b6a5e,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,crowded_event_exit,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,5,dialogue_management,6,0.021614,0.0036023333333333337,0.005896,,,,,,5,runtime event telemetry; no retrospective substitution
20260714_035645_b-n0001,C-CEE-CAR-MC-PIP-VOS-Q05-DEFAU-SML-I0-5de326d3b6-A,MC-e095d02b6a5e,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,crowded_event_exit,crowd_averse_rider,mostly_clean,neutral_caller,clear_operator,6,speech_pipeline,13,125.93001100000001,9.686923923076924,14.476708,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_035711_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-4f91a625fb-T,MC-2004c3f1b4fd,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,1,natural_language_generation,9,210.970719,23.441191,30.18054,,,,,,,runtime event telemetry; no retrospective substitution
20260714_035711_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-4f91a625fb-T,MC-2004c3f1b4fd,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,2,text_to_speech,9,8.245143,0.916127,1.399172,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_035711_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-4f91a625fb-T,MC-2004c3f1b4fd,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,3,automatic_speech_recognition,9,0.209875,0.023319444444444445,0.033738,1.0,0,1,0,,,runtime event telemetry; no retrospective substitution
20260714_035711_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-4f91a625fb-T,MC-2004c3f1b4fd,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,4,natural_language_understanding,4,0.010896,0.002724,0.003402,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260714_035711_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-4f91a625fb-T,MC-2004c3f1b4fd,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,5,dialogue_management,4,0.023204,0.005801,0.007647,,,,,,4,runtime event telemetry; no retrospective substitution
20260714_035711_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-4f91a625fb-T,MC-2004c3f1b4fd,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,text_only,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,6,speech_pipeline,9,8.459557,0.9399507777777778,1.429087,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_040246_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-4f91a625fb-A,MC-0714e679170c,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,audio_variant,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,1,natural_language_generation,9,212.381371,23.59793011111111,30.094271,,,,,,,runtime event telemetry; no retrospective substitution
20260714_040246_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-4f91a625fb-A,MC-0714e679170c,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,audio_variant,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,2,text_to_speech,9,67.402914,7.489212666666666,12.078067,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_040246_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-4f91a625fb-A,MC-0714e679170c,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,audio_variant,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,3,automatic_speech_recognition,9,89.889159,9.987684333333334,13.354878,1.0,0,11,0,,,runtime event telemetry; no retrospective substitution
20260714_040246_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-4f91a625fb-A,MC-0714e679170c,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,audio_variant,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,4,natural_language_understanding,4,0.014211999999999999,0.0035529999999999997,0.004417,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260714_040246_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-4f91a625fb-A,MC-0714e679170c,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,audio_variant,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,5,dialogue_management,4,0.021929999999999998,0.0054824999999999995,0.006486,,,,,,4,runtime event telemetry; no retrospective substitution
20260714_040246_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-4f91a625fb-A,MC-0714e679170c,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,faster_whisper,audio_variant,crowded_event_exit,delay_sensitive_traveler,hesitant,degraded_caller,degraded_operator,6,speech_pipeline,9,181.02099,20.113443333333336,28.556059,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_040437_b-n0001,C-CEE-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-730d3714dd-T,MC-38329ee53e78,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,1,natural_language_generation,17,224.965984,13.233293176470587,27.383303,,,,,,,runtime event telemetry; no retrospective substitution
20260714_040437_b-n0001,C-CEE-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-730d3714dd-T,MC-38329ee53e78,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,2,text_to_speech,17,10.282797,0.6048704117647059,0.996539,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_040437_b-n0001,C-CEE-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-730d3714dd-T,MC-38329ee53e78,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,3,automatic_speech_recognition,17,0.041612,0.0024477647058823533,0.002882,1.0,0,4,0,,,runtime event telemetry; no retrospective substitution
20260714_040437_b-n0001,C-CEE-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-730d3714dd-T,MC-38329ee53e78,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,4,natural_language_understanding,8,0.038758,0.00484475,0.01355,,,,,0.625,,runtime event telemetry; no retrospective substitution
20260714_040437_b-n0001,C-CEE-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-730d3714dd-T,MC-38329ee53e78,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,5,dialogue_management,8,0.018633,0.002329125,0.005055,,,,,,5,runtime event telemetry; no retrospective substitution
20260714_040437_b-n0001,C-CEE-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-730d3714dd-T,MC-38329ee53e78,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,text_only,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,6,speech_pipeline,17,10.329435,0.6076138235294117,0.999514,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_041042_b-n0001,C-CEE-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-730d3714dd-A,MC-5cb1309657fc,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,1,natural_language_generation,5,0.022786,0.0045572,0.016476,,,,,,,runtime event telemetry; no retrospective substitution
20260714_041042_b-n0001,C-CEE-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-730d3714dd-A,MC-5cb1309657fc,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,2,text_to_speech,5,27.995347,5.599069399999999,10.900084,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260714_041042_b-n0001,C-CEE-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-730d3714dd-A,MC-5cb1309657fc,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,3,automatic_speech_recognition,5,6.245512,1.2491024,2.300712,1.0,0,17,0,,,runtime event telemetry; no retrospective substitution
20260714_041042_b-n0001,C-CEE-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-730d3714dd-A,MC-5cb1309657fc,completed,tinyllama,Qwen2.5-0.5B-Instruct,small,piper,vosk,audio_variant,crowded_event_exit,risk_averse_novice,severe_channel,barely_understandable_caller,barely_understandable_operator,4,natural_language_understanding,2,0.000517,0.0002585,0.000261,,,,,0.0,,runtime event telemetry; no retrospective substitution
